date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:31	851/851	---M--	200	added ('OK')	text/xml	date:Fri,%2004%20Feb%202022%2014:58:28%20GMT	https://cbdmedicaltherapy.com/xmlrpc.php?rsd	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/xmlrpc0db0.php	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:32	226/226	---M--	200	added ('Not%20Acceptable')	text/html	date:Fri,%2004%20Feb%202022%2014:58:29%20GMT	https://cbdmedicaltherapy.com/wp-includes/wlwmanifest.xml	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-includes/wlwmanifest.html	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:34	2384/2384	---M--	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2014:58:29%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Finicio%2F	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed597a.json	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:39	2451/2451	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Feb%202022%2014:58:32%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Finicio%2F&format=xml	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embededee	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:40	218/218	---M--	200	added ('OK')	image/png	etag:%2206feb820dfa4299d%22	https://i0.wp.com/cbdmedicaltherapy.com/wp-content/uploads/2020/10/cbdmedicaltheraphyfavicon-optim.png?fit=20%2C20&ssl=1	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/i0.wp.com/cbdmedicaltherapy.com/wp-content/uploads/2020/10/cbdmedicaltheraphyfavicon-optimdcb9.png	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:41	1710/1710	---M--	200	added ('OK')	image/gif	etag:%2256f73ae21f9e0a8f%22	https://i0.wp.com/cbdmedicaltherapy.com/wp-content/uploads/2020/10/nira_logo_vector-optimized-1.gif?fit=100%2C34&ssl=1	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/i0.wp.com/cbdmedicaltherapy.com/wp-content/uploads/2020/10/nira_logo_vector-optimized-1baac.gif	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:41	46715/46715	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Oct%202020%2018:30:54%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2020/10/cbd-logo-nuevo-optimized-01.svg	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2020/10/cbd-logo-nuevo-optimized-01.svg	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:42	1231/1231	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20Oct%202020%2018:58:42%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2020/10/gotas-logo-cbd.svg	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2020/10/gotas-logo-cbd.svg	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:48	107654/107654	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2014:58:44%20GMT	https://cbdmedicaltherapy.com/index.php/es/tienda/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/tienda/index.html	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
10:58:50	126583/126583	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2014:58:45%20GMT	https://cbdmedicaltherapy.com/index.php/es/preguntas-frecuentes/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/preguntas-frecuentes/index.html	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
