date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:28	2341/2341	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Feb%202022%2019:22:20%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-lazy-images/dist/lazy-images.js?minify=false&ver=ae8c0bea6a07ab76470a02053fc74216	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-lazy-images/dist/lazy-imagesa096.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:29	4905/4905	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.5	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mina25a.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:30	14235/14235	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.5	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/frontend-modules.mina25a.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:31	12198/12198	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:31	20674/20674	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Oct%202021%2018:06:00%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/jquery/ui/core.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/jquery/ui/core.min.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:32	139153/139153	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:32	2578/2578	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.5.5	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.mina25a.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:33	10682/10682	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:34	36889/36889	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.5	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/frontend.mina25a.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:35	19069/19069	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2001%20Nov%202021%2021:47:13%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/underscore.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/underscore.min.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:35	43009/43009	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:28%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.5.5	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/elementor/assets/js/preloaded-modules.mina25a.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:35	1340/1340	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2025%20Jun%202021%2014:50:58%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/wp-util.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/wp-util.min.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:36	754/754	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2019:47:36%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.7.2.1	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.mine3d1.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
17:28:39	8970/8970	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261beb56a-3508%22	https://stats.wp.com/e-202205.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com-02/cbdmedicaltherapy.com/stats.wp.com/e-202205.js	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
